name;code
"Blasinstrumentenbauer";"027.004.008"
"Blasinstrumentenbauer";"033.001.004.008"
"Kopfjagd";"001.011"
"Kopfjäger";"001.011"
"Reiseprediger";"020.034.010.003"
"Wanderprediger";"020.034.010.003"
"Yoginis";"020.088"
"Yogini";"020.088"
"Sozialsekretärin";"016.039.004"
"Direktorin";"022.014.001.002"
"Deejay";"004.002.036"
"Disc Jockey";"004.002.036"
"Disk Jockey";"004.002.036"
"Diskjockey";"004.002.036"
"DJ";"004.002.036"
"Discjockey";"004.002.036"
"Geisteswissenschaftlerin";"014.005.012"
"Kunstturner";"023.003.016"
"Turner <Geräteturner>";"023.003.016"
"Geräteturner";"023.003.016"
"Diplombiologin";"014.040.026"
"Diplombiologin";"014.005.024.001"
"Biologin";"014.040.026"
"Biologin";"014.005.024.001"
"Zarewitsch";"010.047"
"Dauphin";"010.047"
"Thronerbe";"010.047"
"Thronfolger";"010.047"
"Iranist";"014.008.001.002.008"
"Publizistin";"003.016"
"Genossenschaftsbauer";"013.001.001.002"
"Optiker <Feinoptiker>";"018.088"
"Feinoptiker";"018.088"
"Doppelmakler";"018.020.005"
"Vicarius urbis";"020.021.001"
"Vicarius urbis";"022.044.001"
"Vicarius urbis";"020.044.002"
"Kardinalvikar";"020.021.001"
"Kardinalvikar";"022.044.001"
"Kardinalvikar";"020.044.002"
"Präsidentin";"010.071.002"
"Präsidentin";"010.073.004"
"Reiseleiterin";"018.089"
"Aktuar <Versicherung>";"014.003.002"
"Versicherungsmathematiker";"014.003.004"
"Scherenschleifer";"007.586.720"
"Jugendlicher ohne Hauptschulabschluss";"016.028"
"Forstwissenschaftler";"013.003.022"
"Kalokagathia";"031.058"
"Kammerjäger";"018.090"
"Staatlich anerkannter Schädlingsbekämpfer";"018.090"
"Schädlingsbekämpfer";"018.090"
"Kapo <Gefangener>";"028.003.004"
"Weibliche Reisende";"031.059"
"Ausrufer";"019.108.002.001"
"Chansonette";"004.004.006.002"
"Chansoniere";"004.004.006.002"
"Chansonsängerin";"004.004.006.002"
"Chansonnière";"004.004.006.002"
"Festungsbaumeister";"012.009.001"
"Kirchenlied / Lieddichterin";"003.011.001.001.001"
"Kirchenlieddichterin";"003.011.001.001.001"
"Kinderpfleger";"026.025"
"Samnyasin";"020.089"
"Sannyasi";"020.089"
"Sannyasin";"020.089"
"Ungelernte Arbeiterin";"022.005.006"
"Steilwandfahrer";"002.008.006"
"Physiologin";"011.025.010"
"Orthopäde";"011.015.007.016"
"Schachspielerin";"023.005.010"
"Maitresse";"031.024.001"
"Mätresse";"031.024.001"
"Laienabt";"020.004.002"
"Prosa / Schriftsteller";"003.002.009.021"
"Prosaautor";"003.002.009.021"
"Prosaiker <Schriftsteller>";"003.002.009.021"
"Prosaschriftsteller";"003.002.009.021"
"Prosaist";"003.002.009.021"
"Brückenheiliger";"020.009.001"
"Waldler";"013.001.042.005"
"Waldbauer";"013.001.042.005"
"Diplomatin";"010.049"
"Botschafterin";"010.049.001"
"Marschall";"001.004.004.023"
"Marschall <Militär>";"001.004.004.023"
"Marschall";"029.013.003"
"Erzmarschall";"029.013.003"
"Hofmarschall";"029.013.003"
"Erbmarschall";"029.013.003"
"Fachärztin";"011.025.003"
"Trainerin";"023.010"
"Soziologin";"014.005.030.001"
"Soziologin";"014.041.009"
"Prozessleitelektroniker";"022.019.008.015"
"Prozessleitelektroniker";"022.019.002.007"
"Anarchist";"031.060"
"Geochemiker";"014.001.023.005"
"Geochemiker";"014.005.023.001.005"
"Zeichnerin";"005.002.004.002"
"Grenzsoldat";"001.004.019"
"Marinemaler";"005.001.006.011"
"Musikerzieherin";"004.004.010"
"Musikerzieherin";"016.007.001"
"Musikerziehung / Lehrerin";"004.004.010"
"Musikerziehung / Lehrerin";"016.007.001"
"Musikpädagogin";"004.004.010"
"Musikpädagogin";"016.007.001"
"Musiklehrerin";"004.004.010"
"Musiklehrerin";"016.007.001"
"Leichtathletin";"023.005.011"
"Mehrkämpfer";"023.003.017"
"Wassersportler";"023.003.018"
"Golfspielerin";"023.005.012"
"Wintersportler";"023.003.019"
"Mechanikerin";"022.023"
"Berufsschule / Lehrerin";"016.007.023"
"Gewerbelehrerin";"016.007.023"
"Berufsschullehrerin";"016.007.023"
"Kampfsportler";"023.003.020"
"Kommunalpolitiker";"010.011.006"
"Kommunalpolitikerin";"010.025.003"
"Stadtkämmerer";"029.027"
"Agrarpolitiker";"010.011.008"
"Ozeanograph";"014.001.023.003"
"Ozeanograph";"014.005.023.001.003"
"Meereskundler";"014.001.023.003"
"Meereskundler";"014.005.023.001.003"
"Leuchtturm / Leuchtturmwärter";"017.014"
"Leuchtturm / Wärter";"017.014"
"Leuchtturmwärter";"017.014"
"Aumônier";"020.034.008"
"Almosenier";"020.034.008"
"Kirchenhistoriker";"014.542.738"
"Lieddichter";"003.002.009.016"
"Liederdichter";"003.002.009.016"
"Regierungsbeamter";"010.008.015"
"Oberstudiendirektor";"016.006.033.573"
"Oberstudienrat";"016.006.033.574"
"Oberlehrer";"016.006.027"
"Studienrat";"016.006.033.597"
"Musikverleger";"006.002.001"
"Musikschriftsteller";"003.002.009.012"
"Konzertsänger";"004.002.022.008"
"Opernkapellmeister";"004.002.010.003"
"Kapellmeister";"004.002.010.003"
"Kammermusiker";"004.002.004"
"Hotelbesitzer";"018.091"
"Hotelier";"018.091"
"Hofkapellmeister";"004.002.010.003.001"
"Chefdirigent";"004.002.010.001"
"Generalmusikdirektor";"004.002.010.001"
"Bratscher";"004.002.003.012"
"Violaspieler";"004.002.003.012"
"Violist";"004.002.003.012"
"Bratschist";"004.002.003.012"
"Steinschneider";"033.005.168"
"Lithograph";"005.001.018.001"
"Lithograf";"005.001.018.001"
"Buchkünstler";"005.001.017"
"Ägyptologe";"014.008.001.002.001"
"Anatomicus";"011.015.007.010"
"Anatom";"011.015.007.010"
"Neuropathologe";"011.015.007.007.001"
"Textiltechniker";"038.027.003"
"Stempelschneider";"006.012.020.002"
"Stempelmacher";"006.012.020.002"
"Generalkonsul";"010.050"
"Staatswissenschaftler";"014.591"
"Kultursoziologe";"014.038.005.001"
"Museum / Direktor";"031.008.009.002.002"
"Museumsdirektor";"031.008.009.002.002"
"Dramaturg";"002.018.015"
"Skandinavist";"014.008.001.023"
"Mundartforscher";"014.008.001.033.001"
"Dialektologe";"014.008.001.033.001"
"Märchenforscher";"014.038.006.002"
"Märchenforscher";"014.008.001.027.001"
"Märchenforscher";"014.038.006.002"
"Märchenforscher";"014.039.004.002"
"Märchenforscher";"014.039.004.003"
"Theaterdirektor";"002.018.006"
"Bank / Direktor";"018.163.001"
"Bankdirektor";"018.163.001"
"Kulturphilosoph";"014.008.003.005"
"Religionsphilosoph";"014.008.003.003"
"ZMP";"011.016.003.614"
"Zahnmedizinische Prophylaxehelferin";"011.016.003.614"
"Zoologe";"014.001.020.004"
"Zoologe";"014.005.023.007.016"
"Feldmarschall";"001.004.004.024"
"Generalleutnant";"001.004.004.025"
"Oberstleutnant";"001.004.004.026"
"Major";"001.004.004.027"
"Kriegswissenschaftler";"001.012"
"Militärwissenschaftler";"001.012"
"Petrograf";"014.001.023.004.002"
"Petrograph";"014.001.023.004.002"
"Petrologe";"014.001.023.004.002"
"Meteorologe";"014.001.023.010.002"
"Meteorologe";"014.001.023.009.002"
"Diskuswerfer";"023.003.007.001"
"Analytischer Kinder- und Jugendlichenpsychotherapeut";"011.033.003.007"
"Kraftsportler";"023.003.021"
"Arabist";"014.008.001.002.007"
"Straßenmeister";"036.015"
"Fernsehen / Produzent";"031.007.010.003"
"Fernsehproduktion / Produzent";"031.007.010.003"
"Fernsehproduzent";"031.007.010.003"
"Aufnahmeleiter";"024.017"
"Physiotherapeut";"011.033.004"
"Therapeutin";"011.049"
"Geist <Übernatürliches Wesen>";"034.005"
"Übernatürliches Wesen";"034.005"
"Pharmazeutin";"011.050"
"Apothekerin";"011.050"
"Fachkraft für Lebensmitteltechnik";"013.020"
"Ausdauersportler";"023.003.022"
"Allein Reisender";"031.029.002"
"Einzelreisender";"031.029.002"
"Alleinreisender";"031.029.002"
"Klavichordbauer";"033.001.004.009"
"Klavichordbauer";"027.004.009"
"Schiedsgericht / Richter";"025.002.003.021"
"Schiedsrichterliches Verfahren / Richter";"025.002.003.021"
"Schiedsrichter <Schiedsgerichtsbarkeit>";"025.002.003.021"
"Steuerfachassistent";"018.092"
"Steuerfachwirt";"018.092"
"Umweltberater";"018.023.013"
"Naturphilosoph";"014.008.003.002"
"Gärtnerin";"013.001.012"
"Richtmeister";"012.012"
"Landgeistlichkeit";"020.012.002.005"
"Landgeistlichkeit";"020.034.007.001"
"Landklerus";"020.012.002.005"
"Landklerus";"020.034.007.001"
"Landpfarramt";"020.012.002.005"
"Landpfarramt";"020.034.007.001"
"Landseelsorger";"020.012.002.005"
"Landseelsorger";"020.034.007.001"
"Landpfarrer";"020.012.002.005"
"Landpfarrer";"020.034.007.001"
"Englischlehrerin";"016.007.015"
"Endokrinologe";"011.015.007.011"
"Astrologe";"020.090"
"Astrologe";"022.090"
"Zwirnerin";"033.201.102"
"Orchestermusikerin";"004.004.021"
"Orientalist";"014.008.001.002"
"Mormonin";"020.091"
"Schiffsoffizier";"036.009.012.005"
"Lektorin <Verlag>";"003.017"
"Leutnant";"001.004.004.028"
"Wiedereinrichter";"013.001.042.006"
"Kolonisator";"010.051"
"Strommeister";"017.015"
"Flussmeister";"017.015"
"Grabmacher";"017.016"
"Totengräber";"017.016"
"Artistin";"002.035"
"Literaturwissenschaftlerin";"014.005.026.006"
"Immobilienmaklerin";"018.138.001"
"Forstamtsleiter";"013.003.020.001"
"Revierleiter <Forstwirtschaft>";"013.003.020.002"
"Revierförster";"013.003.020.002"
"Kanonier";"001.004.023.001"
"Laborantin";"014.015"
"Kurfürstin";"010.073.001.002"
"Designerin";"005.010"
"Pflastermaler";"005.001.006.020"
"Teppichweberin";"033.201.101.120"
"Hochbaufacharbeiter";"022.006.019.001"
"Hochbaufacharbeiter";"012.004.022"
"Volksmusikant <Volksmusiker>";"004.002.013"
"Volksmusiker";"004.002.013"
"Bildungspolitiker";"010.011.002"
"Klavierspielerin";"004.004.016.007"
"Konzertpianistin";"004.004.016.007"
"Pianistin";"004.004.016.007"
"Lohnsklave";"030.005.003"
"Gesundheitsinspektor";"011.051"
"Gesundheitspfleger";"011.051"
"Gesundheitsaufseher";"011.051"
"Pelzhändler";"019.116.006"
"Stadtplanerin";"012.013"
"Gartenarchitektin";"012.005.002"
"Agrarbiologe";"014.001.020.017"
"Agrarbiologe";"014.005.023.007.010"
"Metallbauer, Fachrichtung Fertigungstechnik";"007.566.716"
"Regieassistent";"002.018.008"
"Regieassistent";"024.008.013"
"Regieassistentin";"024.019.010"
"Visconte";"030.001.001"
"Fachkraft für Brief- und Frachtverkehr";"017.017"
"Postverkehrskaufmann";"019.130.019"
"Postverkehrskaufmann";"018.027.020"
"Kostümdesignerin";"002.006.008"
"Kostümbildnerin";"002.006.008"
"Bertsolari";"004.002.022.026.001"
"Klavierpädagoge";"004.002.005.007"
"Klavierspiel / Musiklehrer";"004.002.005.007"
"Klavierlehrer";"004.002.005.007"
"Fußballehrer";"023.004.001.001"
"Fußballlehrer";"023.004.001.001"
"Diplom-Trainer";"023.004.008"
"Weiblicher Herausgeber";"006.008"
"Herausgeberin";"006.008"
"Dressman";"002.038"
"Schiffsmechaniker";"033.005.031.065"
"Kauffrau in der Grundstücks- und Wohnungswirtschaft";"019.119.004.005"
"Kauffrau in der Grundstücks- und Wohnungswirtschaft";"018.118.001"
"Kauffrau in der Grundstücks- und Wohnungswirtschaft";"018.159"
"Schlagersänger";"004.002.002.001"
"Straßenhändler";"019.108.002"
"Straßenverkäufer";"019.108.002"
"Fachverwalter für Wohnungseigentum";"018.027.014.014"
"Fachverwalter für Wohnungseigentum";"019.130.010.003"
"Fachkaufmann für die Verwaltung von Wohnungseigentum";"018.027.014.014"
"Fachkaufmann für die Verwaltung von Wohnungseigentum";"019.130.010.003"
"Gerichtshelfer";"025.021"
"Pomologe";"013.001.013"
"Menschenrechtsaktivist";"031.061"
"Menschenrechtler";"031.061"
"Menschenrechtsaktivistin";"031.062"
"Menschenrechtlerin";"031.062"
"Umweltaktivist";"031.063"
"Umweltschützer";"031.063"
"Agentin <Spionin>";"028.018"
"Spionin";"028.018"
"Nationalsozialistin";"031.064"
"Flieger";"036.002.004"
"Flieger";"001.004.020"
"Dialektdichter";"003.002.009.008"
"Mundart / Schriftsteller";"003.002.009.008"
"Mundartautor";"003.002.009.008"
"Mundartdichter";"003.002.009.008"
"Mundartschriftsteller";"003.002.009.008"
"Galerist";"019.116.005.001"
"Wasserbauer";"012.004.045"
"Salius <Priester>";"020.034.002.005"
"Skilanglauf / Trainer";"023.004.009"
"Skilanglauftrainer";"023.004.009"
"Buchbinderin";"033.201.103"
"Sepoy";"001.004.021"
"Trabant <Militär>";"001.004.022"
"Clerk of the closet";"010.008.043"
"Patentingenieur";"038.001.018"
"Dekan";"022.092"
"Dekan";"020.092"
"Heilerziehungshelferin";"011.052"
"Metallbauer, Fachrichtung Fahrzeugtechnik";"007.566.715"
"Spitzenklöpplerin";"033.201.104"
"Klöpplerin";"033.201.104"
"Milchwirtschaftlicher Laborant";"022.006.019.003.007"
"Hautboist";"004.002.003.016.008"
"Oboenspieler";"004.002.003.016.008"
"Oboist";"004.002.003.016.008"
"Chor / Dirigent";"004.002.010.004"
"Chordirektor";"004.002.010.004"
"Chordirigent";"004.002.010.004"
"Chormeister";"004.002.010.004"
"Chorregent";"004.002.010.004"
"Regens chori";"004.002.010.004"
"Regenschori";"004.002.010.004"
"Chorleiter";"004.002.010.004"
"Regierungschefin";"010.025.006"
"Ministerpräsidentin";"010.025.006"
"Premierministerin";"010.025.006"
"Artillerist";"001.004.023"
"Trommel / Instrumentalmusikerin";"004.004.016.001"
"Trommelspielerin";"004.004.016.001"
"Trommlerin";"004.004.016.001"
"Vertrauenslehrer";"016.006.028"
"Verbindungslehrer";"016.006.028"
"Taxi dancer";"002.055.703.702"
"Eintänzer";"002.055.703.702"
"Eintänzerin";"002.054.001.517"
"Bahnarbeiter";"022.006.009"
"Eisenbahn / Arbeiter";"022.006.009"
"Eisenbahnbauarbeiter";"022.006.009"
"Eisenbahnarbeiter";"022.006.009"
"Diplomierter Radiologisch-Technischer Assistent";"011.029.002"
"DRTA";"011.029.002"
"Fachmann für medizinisch-technische Radiologie";"011.029.002"
"MTR";"011.029.002"
"MTRA";"011.029.002"
"Radiologisch-Technischer Assistent";"011.029.002"
"RTA";"011.029.002"
"Technischer Röntgenassistent";"011.029.002"
"Medizinisch-technischer Radiologieassistent";"011.029.002"
"MTL";"011.029.001"
"Medizinisch-technischer Laboratoriumsassistent";"011.029.001"
"Euro-Korrespondent";"018.035.001.001"
"Euro-Korrespondent";"003.018.003.001"
"Euro-Korrespondent";"003.019"
"Katholischer Religionslehrer";"016.006.003.553"
"Politischer Unterricht / Lehrer";"016.006.024"
"Politiklehrer";"016.006.024"
"Freiheitskämpfer";"031.065"
"Kurarzt";"011.015.003"
"Badearzt";"011.015.003"
"Monteur";"038.007"
"Anthroposophin";"031.066"
"Privatgelehrter";"014.700.003"
"Kartenherstellung / Beruf / Kartenmacher";"014.016"
"Kartenschaffender";"014.016"
"Map-maker <Kartenmacher>";"014.016"
"Kartenmacher";"014.016"
"Speditionskauffrau";"019.119.001"
"Gymnasium / Oberstufe / Schülerin";"016.021.001.577"
"Kollegiatin <Gymnasium>";"016.021.001.577"
"Kollegstufenschülerin";"016.021.001.577"
"Oberstufenschülerin";"016.021.001.577"
"Ballett / Ballettmeister";"002.018.009"
"Ballettmeister";"002.018.009"
"Fernsehen / Beruf";"024.018"
"Fernsehkünstler";"024.018"
"Fernsehschaffender";"024.018"
"Terroristin";"028.019"
"Jägerin";"013.003.004"
"Buchillustratorin";"005.002.004.002.005"
"Illustratorin";"005.002.004.002.005"
"Baptist";"022.093"
"Baptist";"020.093"
"Baptistin";"020.094"
"Baptistin";"022.094"
"Kletterer";"023.003.003.001"
"Hirtin";"013.001.048.001"
"Darstellender Künstler";"002.060"
"Kommunikationswissenschaftler";"014.038.003"
"Reisbauer";"013.001.042.004"
"Rentier / Jäger";"013.003.003.004"
"Rentierjäger";"013.003.003.004"
"Drogistin";"019.021"
"Drogistin";"011.053"
"Drogistin";"019.119.006"
"Hofbeamter";"010.008.030"
"Polier";"012.004.033"
"Freischärlerin";"028.022.001"
"Untergrundkämpferin";"028.022.001"
"Partisanin";"028.022.001"
"Diplomlehrer";"016.006.023"
"Druckgraphiker";"005.001.018.006"
"Druckgrafiker";"005.001.018.006"
"Singer-Songwriterin";"004.004.005.001"
"Liedermacherin";"004.004.005.001"
"Börsenmaklerin";"018.138.001"
"Feldtrompeter";"004.002.003.016.002.002"
"Trompete / Bläser";"004.002.003.016.002.002"
"Trompetenspieler";"004.002.003.016.002.002"
"Trompeter";"004.002.003.016.002.002"
"Tanbur / Instrumentalmusiker";"004.002.003.018"
"Tanburspieler";"004.002.003.018"
"Gospelsong / Sänger";"004.002.022.021"
"Gospelsänger";"004.002.022.021"
"Religionspädagogin";"016.015.005"
"Boucaniers";"028.008.001.001"
"Buccaneers";"028.008.001.001"
"Bukanier";"028.008.001.001"
"Essay / Prosaist";"003.002.009.021.001"
"Essayist";"003.002.009.021.001"
"Produzentin";"031.037.003"
"Hyperetes";"010.008.012"
"Geigenlehrer";"004.002.005.006"
"Violinpädagoge";"004.002.005.006"
"Violinlehrer";"004.002.005.006"
"Dorfvorsteher";"010.072.004"
"Gemeindevorsteher";"010.072.004"
"Ortsvorsteher";"010.072.004"
"Dreherhandwerk <Reifendreher>";"033.001.010"
"Dreherhandwerk <Reifendreher>";"027.010"
"Reifendreherhandwerk";"033.001.010"
"Reifendreherhandwerk";"027.010"
"Austauschschülerin";"016.021.008.504"
"Unbekannter Soldat";"034.006"
"Geprüfter technischer Betriebswirt";"014.611.747.711"
"Technischer Betriebswirt";"014.611.747.711"
"Schmuckhändler";"019.122"
"Juwelier";"019.122"
"Farmerin";"013.001.014"
"Landwirtin";"013.001.014"
"Chemotechniker";"022.024"
"Bandagist";"011.054"
"Orthopädietechnik-Mechaniker";"011.055"
"Orthopädiemechaniker und Bandagist";"011.055"
"Topograf";"014.017"
"Topograph";"014.017"
"Vicarius Christi";"022.087.001.001"
"Vicarius Christi";"020.087.001.001"
"Musikbibliothek / Bibliothekar";"016.016.009"
"Musikbibliothekar";"016.016.009"
"Theaterregisseurin";"002.006.007.605"
"Politische Beamtin";"010.070.010"
"Politische Beamtin";"029.008.006"
"Mater";"020.095"
"Weibliche Religiose";"020.095"
"Ordensschwester";"020.095"
"Parapsychologe";"020.096"
"Religionswissenschaftler";"014.585"
"Kaufmann für Verkehrsservice";"019.130.010.003"
"Kaufmann für Verkehrsservice";"018.027.014.009"
"Schwimmerin";"023.005.013.002"
"Wassersportlerin";"023.005.013"
"Museum / Aufseher";"018.093"
"Museumsaufseher";"018.093"
"Museumswächter";"018.093"
"Museumswärter";"018.093"
"Volleyballspielerin";"023.005.014.002"
"Große Sportspiele / Sportlerin";"023.005.014"
"Mannschaftsspielerin";"023.005.014"
"Sportspielerin";"023.005.014"
"Filmproduzentin";"031.037.003.002"
"Filmproduzentin";"024.019.011"
"Prädikantin";"020.097"
"Predigerin";"020.097"
"Filmkomikerin";"002.028.001"
"Funktionärin";"029.028"
"Raketeningenieur";"038.001.011"
"Ingenieur Luft- und Raumfahrttechnik";"038.001.011"
"Schaich";"030.015"
"Scheik";"030.015"
"Scheich";"030.015"
"Reprohersteller";"006.012.019"
"Werbe- und Medienvorlagenhersteller";"006.012.013"
"Urologe";"011.015.007.006"
"Dienstmann";"018.094"
"Extraordinarius";"016.005.003"
"Außerordentlicher Professor";"016.005.003"
"Bühnenmeister";"002.018.010"
"Theatermeister";"002.018.010"
"Poputciki";"003.002.009.003"
"Siebmacher";"033.005.074"
"Generalkapitän";"001.004.004.029"
"Algenkundler";"014.001.020.001.001"
"Phykologe";"014.001.020.001.001"
"Algologe";"014.001.020.001.001"
"Straßenbahn / Fahrer";"036.024.010"
"Straßenbahnfahrer";"036.024.010"
"Ernte / Hilfsarbeiter";"022.006.014.001"
"Erntearbeiter";"022.006.014.001"
"Erntehelfer";"022.006.014.001"
"Ernte / Hilfsarbeiterin";"022.005.010.001"
"Erntehelferin";"022.005.010.001"
"Hopfenernte / Erntehelfer";"022.006.014.001.001"
"Hopfenpflücker";"022.006.014.001.001"
"Hopfenernte / Erntehelferin";"022.005.010.001.001"
"Hopfenpflückerin";"022.005.010.001.001"
"Sozialreformer";"031.067"
"Sozialreformerin";"031.068"
"Bühnentechniker";"002.018.011"
"Theatertechniker";"002.018.011"
"Barrister";"025.002.002.005"
"Kulturwissenschaftler";"014.008.002"
"Kulturwissenschaftler";"014.039"
"Chefsekretärin";"029.010.002"
"Museumsleiter";"018.095"
"Drahtschmied";"033.005.075"
"Drahtzieher";"033.005.075"
"Silberdrahtzieher";"033.005.075.113"
"Archimandrit";"020.098"
"Archimandrit";"022.098"
"Holzfäller";"022.006.020.001"
"Holzfäller";"013.003.021.001"
"Rettungsassistent";"011.056"
"Rockstar <Rocksänger>";"004.002.022.006"
"Rocksänger";"004.002.022.006"
"Sekretariatsfachkaufmann";"018.027.034"
"Sekretariatsfachkaufmann";"019.130.035"
"Sekretariatsfachkauffrau";"029.029"
"Sekretariatsfachkauffrau";"019.119.016"
"Reitsportlerin";"023.005.015"
"Reiterin";"023.005.015"
"Producer <Werbung>";"018.096"
"Produktioner";"018.096"
"Kunsthandwerkerin";"033.201.105"
"Kunsthandwerkerin";"005.002.005"
"Wollweber";"033.005.025.032"
"Hausgeistlicher";"020.034.009"
"Geheimdienstmitarbeiter";"028.020"
"Nachrichtendienstmitarbeiter";"028.020"
"Geheimagent";"028.020"
"Finanzverwaltung / Beamter";"010.008.022"
"Finanzbeamter";"010.008.022"
"Fischmeister";"013.002.001.002"
"Stamm-Apostel";"020.099"
"Stammapostelamt";"020.099"
"Stammapostel";"020.099"
"Maskenbildner";"002.018.012"
"Theatermaler";"002.018.002.002"
"Requisiteur";"024.008.014"
"Requisiteur";"002.018.013"
"Theaterplastiker";"002.018.002.001"
"Kolporteur";"019.116.008.001"
"Kolportierer";"019.116.008.001"
"Indien / Nac-Mädchen";"002.054.001.572"
"Nautch girl";"002.054.001.572"
"Nac-Mädchen";"002.054.001.572"
"Film / Kamerafrau";"024.019.012"
"Kamerafrau";"024.019.012"
"Assistent für Konstruktions- und Fertigungstechnik";"038.031.002"
"Technischer Assistent für Konstruktions- und Fertigungstechnik";"038.031.002"
"Fluggeräteelektroniker";"022.019.008.014"
"Fluggeräteelektroniker";"022.019.002.008"
"Anlagenmechaniker, Fachrichtung Schweißtechnik";"033.005.031.061.018"
